시리얼번호|온도차이|온도비율차이|공|과|구|답|대|도|묘|사|산공|산과|산구|산답|산대|산도|산묘|산사|산수|산임|산전|산제|산종|산차|산천|산철|산학|수|원|유|임|잡|장|전|제|종|주|차|창|천|철|체|학|전체면적|비율_건축면적|비율_지상연면적|건축년한_비율|높이_비율|지상층수_비율|건축년한|높이|지상층수|강파이프구조|경량철골구조|공업화박판강구조(PEB)|기타강구조|기타구조|기타조적구조|기타철골철근콘크리트구조|기타콘크리트구조|벽돌구조|블록구조|석구조|스틸하우스조|시멘트블럭조|일반목구조|일반철골구조|조립식판넬조|조적구조|철골철근콘크리트구조|철골철근콘크리트합성구조|철골콘크리트구조|철근콘크리트구조|통나무구조|프리케스트콘크리트구조|공공용시설|공동주택|공장|관광휴게시설|교육연구및복지시설|교육연구시설|교정및군사시설|근린생활시설|노유자시설|단독주택|동.식물관련시설|묘지관련시설|문화및집회시설|발전시설|방송통신시설|분뇨.쓰레기처리시설|수련시설|숙박시설|업무시설|운동시설|운수시설|위락시설|위험물저장및처리시설|의료시설|자동차관련시설|자원순환관련시설|장례시설|제1종근린생활시설|제2종근린생활시설|종교시설|창고시설|판매및영업시설|판매시설|(철근)콘크리트|기와|기타지붕|슬레이트
OC3CL200031|-0.9102777777777792|0.9708224555058255|0.01576163554058178|0.0|0.00026416725676068427|0.0|0.596160599585548|0.1180039824224323|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.001987450692171231|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0011658037197703178|0.006368914666364493|0.0|0.0|0.0|0.02289563718355079|0.0|0.0078061356149548775|0.0|0.13273881805214477|0.0|0.0|0.09684685526572065|125455.20015241535|19952.23621562929|50041.79205966884|1126800.6503499688|862576.7489141633|225852.66410947486|22.517192210190913|17.237127477082435|4.513280896099257|0.0|73.87685468641607|0.0|0.0|0.0|0.0|0.0|0.0|5050.687116188165|252.17000000000002|0.0|0.0|0.0|0.0|3.3775527172424282|0.0|0.0|0.0|0.0|1645.0199999999995|43016.66053607702|0.0|0.0|0.0|14362.065686376402|0.0|0.0|0.0|16133.698757568354|0.0|0.0|0.0|5327.302330706701|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4916.085244936862|3687.600040080522|5615.039999999999|0.0|0.0|0.0|19325.153654904992|226.70000000000002|400.38256072429795|0.0
OC3CL200032|-0.8864682539682556|0.9725645300642999|0.0|0.0|0.0|0.0|0.4945166724561869|0.1819030247699744|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1731467122926573|0.0|0.0|0.042000710312985017|0.05073503953125744|0.00017495860519568807|0.0|0.0|0.0|0.0|0.0|0.0|0.003347729217621175|0.054175152814122066|0.0|125461.5377143584|24299.28943341984|199044.72196669443|1233006.7882660502|30754859.683756415|7679721.258943746|6.19462187232659|154.51230949445892|38.58289324661807|0.0|186.38|0.0|0.0|0.0|0.0|0.0|0.0|2104.748937330193|177.38|0.0|0.0|0.0|0.0|653.1983191269533|0.0|0.0|178882.51714380662|0.0|0.0|17040.49756643068|0.0|0.0|0.0|130773.18607010783|95.71891772585711|0.0|0.0|0.0|0.0|0.0|0.0|1454.13|0.0|0.0|3231.4631915353243|0.0|0.0|0.0|0.0|0.0|51808.9889134408|3263.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2963.5417891835004|5454.143084701139|0.0|0.0|0.0|0.0|21010.17063976987|16.24818689278179|3272.870606757191|0.0
OC3CL200033|-0.6043253968253979|0.980863280769938|0.5118341582238922|0.0|0.0|0.0|0.4088294062255|0.07933643555060779|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125461.94073794803|21824.578614744176|294556.34860504145|1179515.4324450537|105279516.3885855|22794014.534574065|4.004379596742686|357.41723743917834|77.38422424952594|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|294052.5164405833|0.0|0.0|503.83216445821824|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|55.36461712170805|174281.72224836273|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13.236055717286884|503.83216445821824|0.0|0.0|0.0|119702.19351938153|21824.578614744176|0.0|0.0|0.0
OC3CL200034|-0.14361111111111285|0.9960135475958254|0.008595798169005877|0.0|0.014908237655906771|0.0|0.6310516839510544|0.32267841905049555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.017898779825785773|0.0|0.0|0.0|0.0|0.004813779845144167|0.0|0.0|0.0|0.0|0.0|5.330150260750168e-05|125461.87599179258|32256.5917601427|133218.1629253539|3113347.80534261|2396344.9982939656|800626.8991387332|23.3702952883918|17.988125235120595|6.009892957218965|0.0|84.69999999999999|0.0|0.0|0.0|0.0|0.0|0.0|5459.171749462507|266.32|0.0|0.0|0.0|0.0|10294.385477604865|0.0|0.0|2192.7808877946745|0.0|0.0|114920.80481049186|0.0|0.0|0.0|46995.575834462936|0.0|0.0|0.0|6415.380604952124|0.0|296.03|90.27|13164.683758027259|0.0|0.0|67.50498754003968|0.0|0.0|0.0|0.0|0.0|17354.679277575528|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26381.955934282494|22452.082528513525|0.0|0.0|0.0|0.0|31377.541651556145|0.0|554.4701085865556|324.5799999999999
OC3CL200035|-0.8823015873015883|0.9720304832787011|0.0|0.0|0.04628966208029737|0.0|0.6315278792728738|0.23913246604918462|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0043986412196350905|0.0|0.0|0.0|0.017087499306448997|0.0|0.0|0.06156385207156006|125462.06144954746|34424.2221331571|147838.84112594425|2693825.4114040215|4130328.430375145|1375211.9290638578|18.221364499936424|27.938046584500135|9.30210165738726|0.0|1.7999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|2890.7127388502327|0.0|0.0|0.0|0.0|0.0|1392.0199999999998|0.0|0.0|5029.719193276388|0.0|750.0999999999999|137774.48919381763|0.0|0.0|0.0|91781.94114303954|0.0|0.0|0.0|9901.586501048503|0.0|691.7200000000001|503.81|6273.213233936185|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1567.1886154077204|0.0|0.0|0.0|0.0|3803.66|0.0|0.0|0.0|9975.91|22768.326657767782|563.1099999999999|0.0|0.0|8.374974744524831|31596.356375796215|353.38|2474.485757360885|0.0
OC3CL200036|-1.2531349206349218|0.9609980892261563|0.05448426873675203|0.0|0.012532457655469651|0.0|0.5928930518981353|0.2514934658294993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.005471379093555002|0.0|0.01631543682495749|0.0|0.0|0.0|0.0629081094919611|0.0|0.0|0.0039018304696701337|125474.98368807178|27624.869656248706|117746.21042070923|1836911.168525196|3298671.140892316|1046801.4049783204|15.600596927594363|28.015093896492356|8.890319282786944|0.0|81.65000000000002|0.0|0.0|0.0|0.0|0.0|0.0|3190.704696379319|7.429999999999999|0.0|0.0|0.0|0.0|1713.21|0.0|0.0|6292.19|0.0|0.0|106461.02572432991|0.0|0.0|0.0|78136.22701553811|0.0|0.0|382.80286380131315|1664.2685279098096|0.0|0.0|3314.9191316093884|2882.502970226629|0.0|0.0|6292.19|0.0|0.0|0.0|0.0|292.55|6268.8155999937235|0.0|0.0|0.0|0.0|6162.720000000001|239.68000000000006|0.0|0.0|4698.007426694938|7411.5268849353215|0.0|0.0|0.0|0.0|22797.579656248705|157.01|4462.25|208.03
OC3CL200037|-0.42694444444444607|0.9846987308807348|0.0|0.0|0.0028521911020463696|0.0|0.8317827415095774|0.1420307636345015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.326732608553742e-05|0.0|0.0|0.0|0.0|0.023241036427789127|125461.89527783696|18161.39746363646|35700.23625960896|1194876.402792265|411529.7009803542|107666.03401104476|33.46970574937458|11.52736631734722|3.015835335881446|0.0|228.18|0.0|0.0|101.65|280.74000000000007|0.0|0.0|3403.644492455617|0.0|0.0|0.0|0.0|4762.241449471131|343.19298787056823|0.0|0.0|2605.91|0.0|87.06|23887.617329811645|0.0|0.0|0.0|1308.2799999999997|0.0|0.0|0.0|10581.850441838069|0.0|0.0|0.0|8089.089368133777|0.0|0.0|3920.7582914682853|0.0|0.0|0.0|0.0|0.0|1335.98|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2782.588600397705|6324.979557771125|1356.7099999999994|0.0|0.0|0.0|8842.599512208897|8077.318944246895|1241.4790071806672|0.0
OC3CL200038|-0.9007539682539702|0.9708224218767791|0.0|0.0|0.0011502826556072003|0.0|0.8143636389773437|0.16335313608419388|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.007266212167628363|0.0|9.326736427067307e-05|0.0|0.013773462750956388|0.0|0.0|0.0|125461.84391175056|18716.957806468967|34087.57866330236|1078873.0137651535|361379.68858569564|95179.41610016051|31.650033709394414|10.601506553316616|2.7922023162832548|0.0|227.50242441706152|0.0|198.21000000000006|0.0|280.74000000000007|0.0|0.0|3276.7518718131682|0.0|0.0|0.0|0.0|6355.152453397456|163.03999999999996|0.0|0.0|1898.7168879303115|0.0|0.019990151832075666|21687.445035592533|0.0|0.0|0.0|3206.4267103997026|0.0|0.0|0.0|6756.102735621065|0.0|0.0|0.0|8373.32559727678|0.0|0.0|3582.2306971318594|0.0|0.0|0.0|0.0|0.0|1335.98|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4247.788998139186|5229.01392473377|1356.7099999999994|0.0|0.0|0.0|9087.004797099771|8445.880584952132|1184.0724244170615|0.0
OC3CL200039|-1.6305158730158738|0.9481256532761024|0.08724883633399878|0.0|0.010148124802666952|0.0|0.6327979610680227|0.15640567619203757|0.0|0.0|0.007255826672146388|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06926617154233768|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.026763382739038853|0.0|0.0|0.0|0.0|0.010114020649751174|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125462.35944070261|14278.80446566793|29575.8377352279|541042.4013702524|384074.7034198247|117781.05882855333|18.29339226884568|12.986097193870922|3.9823405809487467|0.0|0.0|0.0|0.0|0.0|434.32|0.0|0.0|4178.88765651103|377.77564692308385|0.0|0.0|0.0|146.28|1461.0900000000001|0.0|0.0|0.0|0.0|0.0|22977.484431793786|0.0|0.0|0.0|14526.179894616704|0.0|0.0|0.0|1966.2400000000002|0.0|0.0|577.94|5511.046501835199|0.0|0.0|2433.5494611781623|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1461.0900000000001|0.0|0.0|1627.9596964225886|1397.044716636027|74.78746453921748|0.0|0.0|0.0|12807.822626980438|656.1337175682881|814.8481211192034|0.0
OC3CL200040|-1.0936111111111122|0.9644362437761367|0.08917836568369947|0.0|0.015735493488234602|0.0|0.6469756464884837|0.17394655070027093|0.0|0.0|0.00725583397911558|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.018657950590621693|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.030264375760431377|0.0|0.0|0.0|0.0|0.016823935796704978|0.0|0.0011618475124376658|0.0|0.0|0.0|0.0|0.0|125462.23309415199|15916.474116347634|37744.57863727793|778008.8152956802|585632.6107512163|189700.7124937852|20.612465243612235|15.515674883513576|5.025906218659699|0.0|0.0|0.0|0.0|0.0|85.31|0.0|0.0|3510.838735148865|543.39|0.0|0.0|0.0|115.63453357951926|0.0|0.0|0.0|0.0|0.0|0.0|33489.40536854955|0.0|0.0|0.0|29380.317105498063|0.0|0.0|0.0|182.14|0.0|0.0|2198.715778371503|4332.445868675438|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1242.7195287384952|408.24035599443437|0.0|0.0|0.0|0.0|14723.021439650463|610.0645335795193|583.3881431176517|0.0
OC3CL200041|-0.4245634920634937|0.9873201168148256|0.0|0.0|8.784176477772447e-05|0.0|0.7342248955766331|0.2518551072668659|0.0|0.0024144362966827034|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0026692651363242237|0.0|0.00874845395871646|0.0|0.0|0.0|0.0|0.0|125461.9203778415|88544.63795126429|524425.2137750397|20752411.324310232|46816903.33376019|12307737.311223447|39.571726872026986|89.27279258133272|23.469003754848146|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1409.3853086770048|0.0|0.0|0.0|0.0|156.54000000000002|0.0|0.0|0.0|194034.8482189891|0.0|0.0|328824.4402473736|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1063.0800131145484|0.0|0.0|0.0|0.0|118233.59219083379|140543.0144337422|0.0|0.0|0.0|0.0|0.0|405.57999999999987|0.0|0.0|3924.6153086770046|4475.360000000001|0.0|0.0|0.0|255779.97182867213|87279.72795126429|125.39|1046.7199999999998|92.80000000000001
OC3CL200042|-0.4775396825396842|0.9852835567106768|0.0|0.0|0.0|0.0|0.7086466863351533|0.2806497214782883|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00016796784166344335|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.010535624344895009|0.0|0.0|0.0|125461.93241784257|33741.617958875446|245791.82426968278|4955556.099969|23921594.846154857|5187424.296841624|20.161598599519582|97.32461572809714|21.104950550145162|0.0|37.125728062040636|0.0|0.0|0.0|0.0|56397.720000000016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|135937.82508475473|0.0|29197.85|24221.30345686601|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|18584.66655729889|0.0|0.0|0.0|0.0|0.0|56397.720000000016|0.0|0.0|0.0|0.0|874.0146171018437|0.0|0.0|0.0|0.0|4799.74801052732|0.0|0.0|0.0|165135.6750847547|18569.112505702644|0.0|15172.505453172804|0.0
OC3CL200043|-0.8590873015873032|0.9731776215711304|0.0|0.0|0.0|0.0|0.6568993088911317|0.23314312775486531|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.01900623799580966|0.0|0.0|0.0|0.0|0.0|0.0|0.008900701968703949|0.0|0.049828319663878934|0.03222230372561041|125451.90618483783|31229.80960466977|155756.88916608662|3542071.0016469965|6109499.650011276|1468363.7678500575|22.741023017415408|39.22458700042858|9.427279754440347|0.0|0.0|0.0|0.0|0.0|1.1819196790404929|0.0|0.0|247.25065951166766|0.0|0.0|0.0|0.0|0.0|11572.42|0.0|0.0|46586.14279507712|0.0|0.0|97349.89379181879|0.0|0.0|0.0|0.0|10357.289999999999|0.0|0.0|5043.1910716723905|0.0|0.0|0.0|777.7906595116676|0.0|0.0|5434.480297502015|0.0|0.0|0.0|0.0|0.0|20598.385731255|0.0|0.0|0.0|0.0|0.0|16343.699999999999|0.0|0.0|6388.802850783209|7451.492768120378|0.0|724.04|0.0|82637.71578724196|24316.005125749114|0.0|6913.804478920652|0.0
OC3CL200044|-0.7918253968253988|0.9756298011685798|0.0|0.0|0.0001350757827086866|0.0|0.6206137635873711|0.3584917484906781|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.017694430617246407|0.0|0.0|0.0|0.0|0.0030649815219957886|0.0|0.0|125462.83664182108|20813.173858442042|204500.80312974512|3953673.273559404|13999017.140713861|3717693.1414015796|19.333289713542122|68.45458270318974|18.179357168797505|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|694.1999999999999|0.0|0.0|0.0|0.0|403.3099999999999|33715.162100384696|0.0|0.0|65248.142149216015|0.0|0.0|104439.98888014442|0.0|0.0|0.0|6614.558469990654|0.0|0.0|0.0|0.0|0.0|0.0|0.0|714.7225047632121|0.0|0.0|0.0|0.0|0.0|0.0|0.0|78266.44668867989|26921.285669779776|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5782.05|3517.38|0.0|0.0|0.0|82684.35979653159|20243.087506246557|339.3763521954845|205.74999999999997|24.960000000000008
OC3CL200045|-0.8561111111111129|0.9726621010254233|0.012048166875800206|0.0|0.0|0.0001460018271354751|0.66016536007631|0.28883700729558337|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.004678250435277933|0.0|0.03412521348989303|0.0|0.0|0.0|0.0|0.0|125461.93670807705|44394.35140332835|215524.04930419868|5082057.437029908|3703742.61638786|2456232.406186412|23.580001644535283|17.184822892596358|11.396558361427193|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1865.1843306327405|0.0|0.0|0.0|0.0|0.0|1701.1721522677958|0.0|0.0|0.0|0.0|0.0|187281.69456968346|0.0|24675.998251614674|0.0|123901.3413579411|0.0|0.0|0.0|10766.648732606216|0.0|0.0|810.2612390714489|2674.1861640629063|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|60528.2653335081|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2359.4013455319214|11984.102979209187|996.9099999999997|0.0|0.0|1502.9321522677958|43561.045552410316|0.0|833.3058509180321|0.0
OC3CL200046|-0.7346825396825415|0.9780601309569791|0.016305616285169078|0.0|0.012070144589188038|0.0|0.5076528146786828|0.24755653317348428|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00020643151947265419|0.0|0.2162084597540031|125450.98037491778|31326.751496902405|226316.23641829347|3814395.8404873204|9587964.440517714|3062368.066648116|16.85427391712757|42.365340605950024|13.531367060152208|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.17251843666719|141.44260649365773|0.0|0.0|0.0|0.0|811.13|0.0|0.0|22876.097664956626|0.0|0.0|202448.3936284065|0.0|0.0|0.0|83648.52147283666|48124.66999999999|0.0|0.0|20325.692729833856|0.0|0.0|448.18292989437487|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|36973.68|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7701.057814303862|7380.88770814724|0.0|0.0|0.0|21713.543763277492|28392.09019538907|739.1207362451507|2054.097958774527|141.44260649365773
OC3CL200047|-0.891825396825398|0.972470704209246|0.0|0.0|0.0|0.0|0.6317123744938877|0.2426822679171952|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.10124561213541129|0.0|0.0|0.0|0.0|0.0|0.0|0.024359745453505794|125476.91160913526|43204.34897447689|264825.2338445609|10013581.810601868|10483522.916870583|2934268.2712446246|37.81203801930497|39.586570979953834|11.080017672964248|0.0|828.76|0.0|0.0|0.0|0.0|0.0|0.0|4644.822144658696|4.24069843519348|0.0|0.0|0.0|308.78000000000003|29440.568946435207|0.0|0.0|89902.0941220524|0.0|306.8399999999999|139389.1279329794|0.0|0.0|0.0|0.0|0.0|0.0|966.3162646717504|13253.729293149145|0.0|0.0|0.0|0.0|0.0|0.0|3508.3343095605283|0.0|0.0|0.0|0.0|85360.73150906814|47412.289226948014|3035.51|0.0|0.0|0.0|0.0|3867.65|0.0|0.0|52031.404588122656|23367.581470287045|5501.287182753627|0.0|6077.28|20443.120000000003|39176.27536745462|969.6330310519261|2500.1105759703396|558.33
OC3CL200048|-0.15789682539682706|0.9952168393994606|0.0|0.0|0.0025570898967121865|0.0|0.490327904421847|0.1483831956867844|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0015205306541866315|0.0|0.0009416842667572407|0.0|0.010147180843954783|0.0|0.05837258352054435|0.0|0.00948010322262575|0.25255555696994814|0.0|0.02571417051663946|125461.95596019072|22832.256304691287|80480.89460901574|1773556.1764520328|2404228.1668471154|818208.1697597336|22.036983871366573|29.873278354162153|10.16648949709954|0.0|574.8235174102422|0.0|0.0|0.0|0.0|0.0|0.0|422.2225633815543|0.0|0.0|0.0|0.0|99.6|0.0|0.0|0.0|0.0|0.0|0.0|79384.24852822395|0.0|0.0|0.0|34505.95005966788|0.0|0.0|0.0|3540.4260210382618|0.0|0.0|883.1300000000001|3672.611543191706|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5682.743352018843|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12499.830029239509|15441.704155107582|1207.4433169361716|0.0|0.0|3047.0561318157916|19107.785754818633|443.03905714630935|3234.721492726345|46.71
OC3CL200049|-1.2733730158730177|0.9573851615952138|0.019369970789057743|0.0|0.021217933393080323|0.023280307049200834|0.29842931616567386|0.09790731115079701|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.006457806070368214|0.0|0.0|0.0|0.2636721915810267|0.0|0.0|0.0|0.0|0.0|0.005629038336691456|0.0|0.0|0.0|0.0|0.0003070878242190688|0.05748410064544359|0.0|0.008704389016873404|0.0|0.0|0.0|0.0|0.040051204366065817|0.06918232033804399|0.08830702327345794|0.0|0.0|125482.1307137062|3862.3752068216313|13663.971676243547|97560.84940221361|249038.30433192945|79298.30313943149|7.140006706237166|18.2259089986927|5.803459273653289|0.0|504.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1517.1546348619713|0.0|0.0|0.0|0.0|0.0|11642.067041381577|0.0|0.0|0.0|9552.807041381577|0.0|0.0|0.0|0.0|0.0|0.0|919.9699999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1517.1546348619713|0.0|0.0|0.0|504.75|0.0|1169.2900000000004|0.0|0.0|2424.5889605539805|0.0|1437.7862462676508|0.0
OC3CL200050|-1.0650396825396844|0.9659909191250586|0.0013089496480893068|0.0|0.07209960628814986|0.0|0.4341261550588452|0.2607987541044085|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008102583006679468|0.0020416647002393486|0.0|0.0|0.0|0.025683134292006436|0.0|0.0|0.0|0.0|0.0|0.19583915290158188|125461.85570153772|24407.21497539166|111402.57120113309|2240608.9534170288|4559943.7949610865|1580922.4851485165|20.112722078664547|40.932123431229265|14.191077172664366|0.0|1185.22|0.0|0.0|12.6|0.0|0.0|0.0|995.19|0.0|0.0|0.0|0.0|0.0|5178.87|0.0|0.0|434.5739254989272|0.0|0.0|103596.11727563415|0.0|0.0|0.0|76289.30203412753|0.0|0.0|0.0|15108.075747087292|0.0|0.0|0.0|828.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|992.0900000000005|0.0|6971.352759926971|0.0|0.0|3151.9500000000003|6441.936734492366|434.5739254989272|1185.22|0.0|0.0|21585.191314179374|539.3636612122859|2282.66|0.0
OC3CL200051|0.10698412698412546|1.0030086895018473|0.005677786762343347|0.0|0.0|0.0|0.6108226231293942|0.278947879703703|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.007910761054825056|0.0|0.005908833164901756|0.0|0.0|0.0|0.0|0.09073211618483275|125461.60768683479|43551.496870096424|111065.3895448208|2128882.9088777616|1869429.2651437526|653674.4976269363|19.16783363028357|16.83178956833657|5.885492323989408|0.0|0.0|0.0|538.1480297265431|0.0|114.63999999999999|0.0|0.0|7734.599740179793|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|102678.00177491446|0.0|0.0|0.0|43336.48308590796|0.0|0.0|0.0|10324.890517549102|0.0|0.0|1035.2715146715966|13926.073822210032|0.0|0.0|0.0|0.0|0.0|0.0|0.0|477.46|8481.085065814446|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15354.178075827043|15005.957462840619|3123.99|0.0|0.0|0.0|39606.0801355454|1924.3412823650028|945.735445715601|1058.015782214422
OC3CL200052|-0.39361111111111285|0.9862915003494758|0.00037174451969692734|0.0|0.0|0.0|0.7608733186459427|0.210344247524836|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00269101684362138|0.0|0.0|0.0|0.0|0.0|0.025719672465903134|0.0|0.0|125462.43846731621|21542.187528952978|244515.5718545549|4518489.623506761|14125187.495420018|4935581.698298199|18.479353233971096|57.7680488333974|20.18514265109475|0.0|480.36999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4965.364277697936|0.0|0.0|239069.83757685695|0.0|0.0|0.0|236362.96248190783|0.0|0.0|0.0|0.0|0.0|0.0|271.6102487100226|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|237.05239461114726|0.0|0.0|0.0|0.0|0.0|0.0|2552.7338432644506|2915.6348462391197|0.0|0.0|0.0|2175.5780398223383|13645.557259645837|0.0|7896.630269307141|0.0
